tip	date	distance	residual
A_041_APHA76_Venezuela_1976-07-15	1976.535519125683	0.18260102059779088	0.005779399129920482
A_045_AY593803_Brazil_1979-07-15	1979.5342465753424	0.17622309059779084	-0.008179207246667097
A_039_JQ082971_Brazil_1976-07-15	1976.535519125683	0.17388711059779086	-0.0029345108700795375
A_042_AY593787_Brazil_1977-07-15	1977.5342465753424	0.17577521059779086	-0.0035711583542636094
A_037_JQ082969_Brazil_1976-07-15	1976.535519125683	0.17415550059779086	-0.0026661208700795302
A_006_AY593788_Brazil_1958-07-15	1958.5342465753424	0.18923967059779084	0.05792462612356758
A_044_APHA79_Venezuela_1979-07-15	1979.5342465753424	0.21528177059779086	0.030879472753332915
A_036_EU553851_Brazil_1976-07-15	1976.535519125683	0.17582486059779084	-9.967608700795494E-4
A_038_JQ082970_Brazil_1976-07-15	1976.535519125683	0.17253308059779085	-0.0042885408700795435
A_049_JQ082975_Brazil_1984-07-15	1984.535519125683	0.23139810059779087	0.034352763560307475
A_032_AJ308695_Argentina_1971-07-15	1971.5342465753424	0.18788668059779087	0.02370809832294593
A_017_JQ082962_Argentina_1966-07-15	1966.5342465753424	0.18017725059779086	0.028638490553954593
A_018_AY593770_Argentina_1966-07-15	1966.5342465753424	0.17962642059779085	0.02808766055395459
A_009_JQ082956_Brazil_1959-07-15	1959.5342465753424	0.09832114059779086	-0.03552186832263414
A_012_AY593756_Brazil_1959-07-15	1959.5342465753424	0.09762128059779085	-0.03622172832263415
A_047_JQ082974_Brazil_1981-07-15	1981.5342465753424	0.15937960940220916	-0.030078617334652252
A_046_KF112899_Argentina_1981-07-15	1981.5342465753424	0.12672589940220916	-0.06273232733465225
A_048_AJ306219_Argentina_1981-07-15	1981.5342465753424	0.13628606940220914	-0.053172157334652276
A_055_AJ308698_Argentina_1990-07-15	1990.5342465753424	0.18764128940220914	-0.024568617350467004
A_056_AJ308696_Argentina_1990-07-15	1990.5342465753424	0.19117581940220915	-0.021034087350466996
A_059_AJ308702_Argentina_1992-07-15	1992.535519125683	0.22497329940220917	0.007704246795112779
A_031_AJ306220_Argentina_1971-07-15	1971.5342465753424	0.18247162940220915	0.01829304712736421
A_002_AJ306222_Argentina_1955-07-15	1955.5342465753424	0.18251085940220915	0.058779708266591096
A_058_AJ308699_Argentina_1991-07-15	1991.5342465753424	0.21621574940220917	0.0014778782033312843
A_061_AJ308701_Argentina_1992-07-15	1992.535519125683	0.22785517940220912	0.010586126795112727
A_093_AM180000_Argentina_2001-03-15	2001.2	0.22098118940220912	-0.018191362799954813
A_089_JQ082907_Argentina_2001-03-15	2001.2	0.22098114940220914	-0.018191402799954792
A_081_AM179997_Argentina_2000-10-15	2000.7868852459017	0.23084799940220918	-0.007280213389392609
A_086_KX002196_Argentina_2001-02-18	2001.131506849315	0.23572818940220913	-0.003271214550215007
A_136_KX002184_Argentina_2001-07-10	2001.5205479452054	0.24883159940220917	0.00884871339126242
A_135_KX002183_Argentina_2001-06-17	2001.4575342465753	0.24883954940220915	0.009015959781023153
A_120_AM180019_Argentina_2001-05-15	2001.3671232876711	0.2472208194022092	0.0076257854706800465
