tip	date	distance	residual
A_185_JQ082927_Colombia_2008	2008.0	0.2838132598039216	0.03826159082181735
A_186_JQ082928_Colombia_2008	2008.0	0.2854112598039217	0.03985959082181745
A_183_JQ082925_Colombia_2008	2008.0	0.2837902598039215	0.03823859082181724
A_182_JQ082924_Colombia_2008	2008.0	0.2837902598039215	0.03823859082181724
A_164_JQ082948_Venezuela_2004	2004.0	0.2516072598039216	0.015119745233265869
A_171_JQ082942_Venezuela_2004	2004.0	0.2564632598039217	0.01997574523326595
A_168_JQ082943_Venezuela_2004	2004.0	0.25797025980392163	0.021482745233265876
A_170_JQ082940_Venezuela_2004	2004.0	0.25155025980392165	0.015062745233265895
A_172_JQ082947_Venezuela_2004	2004.0	0.25960725980392163	0.023119745233265876
A_169_JQ082939_Venezuela_2004	2004.0	0.25631125980392166	0.01982374523326591
A_176_JQ082950_Venezuela_2005	2005.0	0.25325325980392166	0.014499706630404008
A_166_JQ082946_Venezuela_2004	2004.0	0.25154525980392173	0.015057745233265973
A_179_JQ082953_Venezuela_2006	2006.0	0.2615442598039217	0.02052466802754216
A_165_JQ082941_Venezuela_2004	2004.0	0.24981225980392166	0.013324745233265906
A_174_JQ082944_Venezuela_2004	2004.0	0.2567532598039215	0.02026574523326574
A_187_KU234721_Venezuela_2013	2013.0	0.27988225980392156	0.023000397807506068
A_175_JQ082949_Venezuela_2005	2005.0	0.27666625980392157	0.037912706630403914
A_160_JQ082936_Venezuela_2003	2003.0	0.22845425980392156	-0.005767216163871408
A_167_JQ082945_Venezuela_2004	2004.0	0.2419502598039215	0.005462745233265759
A_053_JQ082978_Venezuela_1989	1989.0	0.19181825980392161	-0.01067867572380124
A_161_JQ082935_Venezuela_2003	2003.0	0.1905702598039216	-0.04365121616387138
A_118_JQ082933_Venezuela_2001	2001.0	0.1699712598039216	-0.059718138958147565
A_048_AY593794_Colombia_1985	1985.0	0.1816732598039216	-0.01175952131235189
A_049_JQ082977_Colombia_1985	1985.0	0.1785052598039216	-0.014927521312351894
A_180_JQ082954_Venezuela_2007	2007.0	0.22846225980392157	-0.014823370575320766
A_163_JQ082938_Venezuela_2003	2003.0	0.20898725980392155	-0.02523421616387142
A_178_JQ082952_Venezuela_2005	2005.0	0.19765825980392152	-0.041095293369596136
A_177_JQ082951_Venezuela_2005	2005.0	0.1992352598039215	-0.03951829336959614
A_026_JQ082965_Venezuela_1970	1970.0	0.12164925980392158	-0.03779294226941901
A_062_JQ082980_Colombia_1997	1997.0	0.19155425980392157	-0.029070984546698236
A_061_JQ082979_Colombia_1997	1997.0	0.20577525980392156	-0.014849984546698253
A_063_JQ082981_Colombia_1997	1997.0	0.19042825980392156	-0.030196984546698252
A_007_JQ082956_Brazil_1959	1959.0	0.12311525980392166	-0.01140051763793451
A_005_AY593756_Brazil_1959	1959.0	0.12586825980392166	-0.008647517637934504
A_003_JQ082960_Brazil_1955	1955.0	0.09465125980392161	-0.030800363226486077
A_001_AJ251476_Brazil_1955	1955.0	0.10104225980392165	-0.02440936322648604
A_002_AY593768_Brazil_1955	1955.0	0.09624325980392165	-0.02920836322648604
A_042_JQ082973_Ecuador_1979	1979.0	0.13268125980392162	-0.04715528969517871
A_157_JQ082929_Ecuador_2002	2002.0	0.26871625980392155	0.03676082243899048
A_069_JQ082930_Peru_2000	2000.0	0.2287582598039216	0.0013348996447151984
A_065_JQ082931_Peru_1999	1999.0	0.23391925980392161	0.008761938247577122
A_030_APHA76_Venezuela_1976	1976.0	0.17819125980392156	0.00515282611340781
A_031_AY593803_Brazil_1976	1976.0	0.1738572598039216	8.188261134078612E-4
A_037_JQ082971_Brazil_1976	1976.0	0.17102025980392158	-0.002018173886592173
A_036_EU553851_Brazil_1976	1976.0	0.17224425980392158	-7.941738865921699E-4
A_035_JQ082970_Brazil_1976	1976.0	0.16900525980392153	-0.004033173886592217
A_034_JQ082969_Brazil_1976	1976.0	0.17059125980392156	-0.0024471738865921855
A_039_AY593787_Brazil_1977	1977.0	0.17379825980392158	-0.0015062124894540674
A_041_AY593788_Brazil_1979	1979.0	0.18704525980392153	0.007208710304821203
